web-scraper-order,web-scraper-start-url,domainLink,domainLink-href,siteName,Category
"1540623410-969","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","avorp.com","https://www.snapnames.com/domain/avorp.com.action","avorp.com","null"
"1540622397-643","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","liberialand.com","https://www.snapnames.com/domain/liberialand.com.action","liberialand.com","Geo > Country"
"1540623209-905","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","cctvcol.com","https://www.snapnames.com/domain/cctvcol.com.action","cctvcol.com","Entertainment > Television"
"1540622587-704","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","holymummy.com","https://www.snapnames.com/domain/holymummy.com.action","holymummy.com","null"
"1540623503-995","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","angolablog.com","https://www.snapnames.com/domain/angolablog.com.action","angolablog.com","Technology > Blogs"
"1540622636-720","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","hatsmile.com","https://www.snapnames.com/domain/hatsmile.com.action","hatsmile.com","ClothingAndAccessories > Clothing"
"1540623343-947","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","blonr.com","https://www.snapnames.com/domain/blonr.com.action","blonr.com","null"
"1540622866-795","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","ethiopiablog.com","https://www.snapnames.com/domain/ethiopiablog.com.action","ethiopiablog.com","Technology > Blogs"
"1540623395-964","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","batterygod.com","https://www.snapnames.com/domain/batterygod.com.action","batterygod.com","ScienceAndEducation > Electricity"
"1540622495-675","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","jewishflip.com","https://www.snapnames.com/domain/jewishflip.com.action","jewishflip.com","Society > Religious"
"1540622366-633","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","luckycolon.com","https://www.snapnames.com/domain/luckycolon.com.action","luckycolon.com","Health > Health"
"1540623253-919","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","campbaron.com","https://www.snapnames.com/domain/campbaron.com.action","campbaron.com","People > People"
"1540622841-787","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","famousturkey.com","https://www.snapnames.com/domain/famousturkey.com.action","famousturkey.com","FoodAndDrink > Food"
"1540623515-999","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","alphashoppe.com","https://www.snapnames.com/domain/alphashoppe.com.action","alphashoppe.com","Shopping > Shopping"
"1540622630-718","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","hdaccountant.com","https://www.snapnames.com/domain/hdaccountant.com.action","hdaccountant.com","Finance > Finance"
"1540623117-876","https://www.snapnames.com/store/Daily-Deals.action?sid=1540620071791","courseweed.com","https://www.snapnames.com/domain/courseweed.com.action","courseweed.com","ScienceAndEducation > Education"
